Productgroep_oms,Productgroepcode,Productcode,Controlegetal,Product_omschrijving,Fabrikantnaam,Code_nonactief,Hoeveelheid,Meeteenheid,Eetbaar_gedeelte,Vertrouwelijk_code,Commentaarregel,_01001,_01002,_02002,_02003,_02004,_03001,_03002,_03004,_03006,_03008,_03009,_03010,_03011,_03012,_03013,_03014,_03015,_03016,_03017,_03018,_03019,_03020,_03021,_03022,_03023,_03024,_03025,_03026,_03027,_03028,_03029,_03030,_03031,_03032,_03033,_03034,_03035,_03036,_03037,_03038,_03039,_03040,_03041,_03042,_03043,_03044,_03045,_03046,_03047,_03048,_03049,_03052,_03053,_03054,_03055,_03057,_03058,_03059,_03060,_03061,_03062,_03063,_03064,_03065,_03067,_03068,_03069,_03070,_03071,_03072,_03073,_03074,_03075,_03076,_03077,_03089,_03090,_03100,_03102,_03103,_03104,_03105,_03106,_03107,_03108,_03109,_03110,_03111,_03112,_03113,_03114,_03115,_03116,_03117,_03120,_03121,_03122,_03123,_03124,_03125,_03126,_03127,_03128,_03129,_03130,_03131,_03133,_03134,_03135,_03136,_03138,_03139,_03140,_03141,_03142,_04001,_05001,_05002,_05010,_05011,_06001,_07001,_08001,_09001,_09002,_09003,_09004,_09005,_09006,_09007,_09008,_09009,_11001,_11002,_11003,_11005,_11006,_11007,_11008,_11009,_11011,_11012,_11020,_11021,_11022,_11023,_11024,_11027,_11028,_10001,_10002,_11010,_11014,_10003,_05003,_05005,_05006,_05008,_05009,_11015,_11016,_11017,_11018,_12001,_02001,_13006,_05012,_05013,_05014,_05015,_11025,_11026,_11013,_11019
Groenten,9,953,45,Doperwten diepvries gekookt,,N,100,g,1,N,Per 100g,      93,     392,     6.0,     6.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,    14.8,     1.0,    13.9,     0.0,     4.7,    74.3,     0.0,      32,      98,     1.8,     0.0,     1.8,       6,     163,      27,    0.80,       0,      76,     452,    0.24,    0.09,   0.078,    0.00,     0.0,      14,    33.0,       0,    1790,       0,       6,       0,      38,    33.0,       1,    0.10,     0.2,     1.6,     2.0,,,,,,     0.0,     0.0,     2.2,     0.0,,,,,,,,,,,
Groenten,9,954,49,Bonen sperzie- diepvries gekookt,,N,100,g,1,N,Per 100g,      35,     149,     2.0,     2.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     5.0,     0.0,     5.0,     0.0,     3.7,    89.0,     0.0,      70,      50,     1.0,     0.0,     1.0,       3,     150,      16,    0.40,       0,      64,     373,    0.05,    0.09,   0.050,    0.00,     0.0,      10,    41.0,      26,     548,      25,       0,       6,      32,    41.0,       0,    0.05,     0.1,     0.4,     3.0,,,,,,,,,,,,,,,,,,,,
Graanproducten en bindmiddelen,8,955,53,Rijst parboiled gekookt,,N,100,g,1,N,Per 100g,     137,     583,     3.0,     3.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,    31.0,     0.0,    31.0,     0.0,     0.7,    65.0,     0.0,      20,      30,     0.8,     0.0,     0.8,       3,      20,      90,    0.66,       0,       0,,    0.05,    0.01,   0.040,    0.00,     0.0,       0,     4.0,,,,,,       0,     4.0,,,,,     5.0,,,,,,,,,,,,,,,,,,,,
Groenten,9,957,61,Asperges gekookt,,N,100,g,1,N,Per 100g,      18,      75,     1.0,     1.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     3.0,     1.0,     2.0,     0.0,     0.9,    94.0,     0.0,      20,      60,     1.0,     0.0,     1.0,       5,     200,      13,    0.70,       0,       0,       1,    0.10,    0.07,   0.030,    0.00,     0.0,      10,    56.0,       1,      23,       0,       0,       0,       0,    56.0,       1,    0.08,     1.2,     0.6,     0.2,,,,,,,,,,,,,,,,,,,,
Groenten,9,958,65,Bieten gekookt,,N,100,g,1,N,Per 100g,      29,     122,     1.2,     1.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     4.6,     4.6,     0.0,     0.0,     2.9,    88.5,     0.0,      22,      31,     0.3,     0.0,     0.3,      62,     344,      13,    0.34,       0,       2,       9,    0.05,    0.05,   0.038,    0.00,     0.0,       3,    23.0,       7,       0,      35,,      22,       1,    23.0,       0,    0.07,     0.1,     0.1,     0.0,,,,,,     0.1,     0.0,     0.2,     0.0,,,,,,,,,,,
Groenten,9,959,69,Kool boeren- rauw,,N,100,g,1,N,Per 100g,      46,     193,     4.0,     4.0,     0.0,     1.0,     0.7,     0.2,     0.1,     0.4,     0.1,,,,,     0.0,,     0.0,     0.0,,,     0.0,,,     0.0,     9.8,     1.5,     0.0,,     0.0,     2.0,    11.6,     0.0,,    39.3,,,     0.0,     0.0,     0.0,,     0.0,     0.0,    16.6,     0.0,     0.0,,,     0.0,     0.0,     0.0,    12.7,     0.0,     0.0,,,     0.0,     0.0,,     6.5,     0.0,     0.0,     1.5,     0.0,,,,,,     1.8,,     9.8,,,,     0.0,,,,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.0,,,,,,,,,,,,,,,,,,,,,,     0.0,     0.3,     0.1,    0.28,    0.00,    0.00,     0.0,     4.0,     0.0,     4.0,     0.0,     2.5,    86.0,     0.0,     180,      80,     1.0,     0.0,     1.0,      50,     400,      34,    0.40,       0,     671,    3957,    0.02,    0.20,   0.220,    0.00,     0.0,     100,    50.0,       0,    8319,     193,     120,    1248,     333,    50.0,       2,    0.03,     1.7,     1.5,     1.4,,,,,,,,,,,,,,,,,,,,
Groenten,9,960,36,Schorseneren gekookt,,N,100,g,1,N,Per 100g,      84,     357,     1.0,     1.0,     0.0,     1.0,     0.7,     0.2,     0.2,     0.4,     0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0.0,     0.0,     0.4,    0.00,    0.00,    0.00,     0.0,    17.0,    17.0,     0.0,     0.0,     1.7,    75.0,     0.0,      60,      50,     1.5,     0.0,     1.5,       5,     400,      16,    0.30,       0,       3,      20,    0.05,    0.02,   0.120,    0.00,     0.0,       4,    25.0,,,,,,       2,    25.0,       0,    0.01,     0.8,     0.4,     2.1,,,,,,,,,,,,,,,,,,,,
Groenten,9,961,40,Bonen snij- gekookt,,N,100,g,1,N,Per 100g,      23,      97,     1.8,     1.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     1.9,     0.0,     1.9,     0.0,     4.2,    92.3,     0.0,      37,      35,     0.5,     0.0,     0.5,       2,     168,      18,    0.28,       0,      43,     114,    0.07,    0.06,   0.050,    0.00,     0.0,       5,    22.0,     287,     495,       0,,      38,      22,    22.0,       1,    0.05,     0.2,     0.6,     2.0,,,,,,     0.2,     0.0,     0.8,     0.1,,,,,,,,,,,
Groenten,9,962,44,Bonen tuin- gekookt,,N,100,g,1,N,Per 100g,      45,     191,     5.0,     5.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     4.0,     0.0,     4.0,     0.0,     4.7,    85.0,     0.0,      20,     100,     0.8,     0.0,     0.8,       5,     400,      19,    0.70,       0,      29,     171,    0.10,    0.15,   0.070,    0.00,     0.0,      30,   150.0,       4,     588,       0,       0,       0,      14,   150.0,       3,    0.13,     0.4,     0.9,     4.0,,,,,,,,,,,,,,,,,,,,
Groenten,9,963,48,Doperwten gekookt,,N,100,g,1,N,Per 100g,      69,     290,     4.0,     4.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,    11.0,     1.0,    10.0,     0.0,     4.3,    82.0,     0.0,      20,      80,     2.0,     0.0,     2.0,      10,     300,      29,    1.00,       0,      41,     245,    0.17,    0.15,   0.090,    0.00,     0.0,      25,    33.0,       7,    1933,       0,       0,       0,      21,    33.0,       1,    0.03,     0.2,     2.7,     2.0,,,,,,,,,,,,,,,,,,,,
Groenten,9,964,52,Peultjes gekookt,,N,100,g,1,N,Per 100g,      33,     139,     2.0,     2.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     5.0,     0.0,     5.0,     0.0,     2.5,    89.0,     0.0,      40,      30,     0.5,     0.0,     0.5,       5,     250,      29,    1.00,       0,      43,     114,    0.15,    0.06,   0.090,    0.00,     0.0,      35,     8.0,     287,     495,       0,,      38,      22,     8.0,       1,    0.03,     0.2,     0.6,,,,,,,,,,,,,,,,,,,,,
Groenten,9,966,60,Courgette gekookt,,N,100,g,1,N,Per 100g,      19,      79,     1.5,     1.5,     0.0,     0.1,     0.1,     0.0,     0.0,     0.1,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,,,,,,,,,,,,,,,     0.0,     0.0,     0.1,    0.00,    0.00,    0.00,     0.0,     2.3,     2.3,     0.0,     0.0,     1.1,    94.3,     0.0,      20,      51,     0.5,     0.0,     0.5,       1,     270,      22,    0.31,       0,      33,     195,    0.05,    0.05,   0.095,    0.00,     0.0,       3,    31.0,       0,,,       0,,      16,    31.0,       1,    0.01,     0.1,     0.5,     2.2,     0.9,     1.1,,,     0.0,,,,,,,,,,,,,,,
Groenten,9,967,64,Venkel gekookt,,N,100,g,1,N,Per 100g,      17,      70,     1.0,     1.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     2.0,     2.0,     0.0,     0.0,     2.4,    94.0,     0.0,      70,      45,     1.4,     0.0,     1.4,      70,     400,       7,    0.40,       0,      10,      60,    0.05,    0.01,   0.080,    0.00,     0.0,       3,    26.0,,,,,,       5,    26.0,       0,    0.01,     0.2,     0.4,     5.6,,,,,,,,,,,,,,,,,,,,
Peulvruchten,16,968,68,Bonen witte/bruine gekookt,,N,100,g,1,N,Per 100g,     131,     550,     8.0,     8.0,     0.0,     0.8,     0.6,     0.1,     0.1,     0.4,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.2,     0.0,     0.0,     0.0,    16.9,     0.0,     0.0,     0.0,     0.1,     3.4,    10.9,     0.0,     0.0,    37.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    27.5,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     2.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     8.8,     0.0,     2.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,,,,,,,,,,,,,,,     0.0,     0.2,     0.2,    0.24,    0.00,    0.00,     0.0,    17.2,     0.4,    16.8,     0.0,    11.4,    64.8,     0.0,      38,     170,     2.0,     0.0,     2.0,       2,     382,      24,    1.00,       0,       0,       0,    0.11,    0.05,   0.088,    0.00,     0.0,       0,    41.0,       0,       0,       0,       0,       0,       0,    41.0,       2,    0.26,     0.2,     0.8,     0.3,,,,,,     0.0,     0.0,     2.1,     0.1,,,,,,,,,,,
Peulvruchten,16,969,72,Kapucijners gekookt,,N,100,g,1,N,Per 100g,     122,     514,     8.0,     8.0,     0.0,     0.6,     0.5,     0.1,     0.1,     0.2,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    12.5,     0.0,     0.0,     0.0,     1.5,     4.5,    26.5,     0.0,     0.0,     9.1,     0.0,     0.0,     0.3,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    42.6,     0.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     2.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    26.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,,,,,,,,,,,,,,,     0.0,     0.0,     0.2,    0.04,    0.00,    0.00,     0.0,    17.2,     0.4,    16.8,     0.0,     8.0,    64.8,     0.0,      36,     160,     2.0,     0.0,     2.0,       5,     400,      43,    1.20,       0,       0,       0,    0.32,    0.04,   0.120,    0.00,     0.0,       1,    41.0,       0,       0,       0,       0,       0,       0,    41.0,       4,    0.32,     0.0,     0.8,     0.3,,,,,,,,,,,,,,,,,,,,
Peulvruchten,16,970,39,Linzen gekookt,,N,100,g,1,N,Per 100g,      99,     415,     8.8,     8.8,     0.0,     0.7,     0.5,     0.1,     0.1,     0.4,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.2,     0.0,     0.0,     0.0,    16.9,     0.0,     0.0,     0.0,     0.1,     3.4,    10.9,     0.0,     0.0,    37.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    27.5,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     2.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     8.8,     0.0,     2.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,,,,,,,,,,,,,,,     0.0,     0.2,     0.2,    0.21,    0.00,    0.00,     0.0,    11.6,     0.0,    11.6,     0.0,     5.3,    68.6,     0.0,      23,     160,     2.9,     0.0,     2.9,       9,     657,      34,    1.40,       0,       0,       0,    0.19,    0.05,   0.140,    0.00,     0.0,       0,    33.0,       0,       0,       0,       0,       0,       0,    33.0,      42,    0.41,     0.1,     0.8,     0.3,,,,,,,,,,     0.9,,,,,,,,,,
