Productgroep_oms,Productgroepcode,Productcode,Controlegetal,Product_omschrijving,Fabrikantnaam,Code_nonactief,Hoeveelheid,Meeteenheid,Eetbaar_gedeelte,Vertrouwelijk_code,Commentaarregel,_01001,_01002,_02001,_02002,_02003,_02004,_03001,_03002,_03004,_03006,_03008,_03009,_03010,_03011,_03012,_03013,_03014,_03015,_03016,_03017,_03018,_03019,_03020,_03021,_03022,_03023,_03024,_03025,_03026,_03027,_03028,_03029,_03030,_03031,_03033,_03034,_03035,_03036,_03037,_03038,_03039,_03040,_03041,_03042,_03043,_03044,_03045,_03046,_03047,_03048,_03049,_03052,_03053,_03054,_03055,_03057,_03058,_03059,_03060,_03061,_03062,_03065,_03089,_03090,_03103,_03104,_03105,_03106,_03107,_03108,_03109,_03113,_03114,_03115,_03116,_03131,_03133,_03134,_03135,_03136,_03138,_03139,_03140,_03141,_03142,_04001,_05001,_05002,_05003,_05005,_05006,_05008,_05009,_05010,_05011,_05012,_05013,_05014,_05015,_06001,_07001,_08001,_09001,_09002,_09003,_09004,_09005,_09006,_09007,_09008,_09009,_10001,_10002,_10003,_11001,_11002,_11003,_11005,_11006,_11007,_11008,_11009,_11010,_11011,_11012,_11013,_11014,_11015,_11016,_11017,_11018,_11019,_11020,_11021,_11022,_11023,_11024,_11027,_11028,_11035,_11036,_11038,_12001,_13006,FoodGroup,EnglishName
"Vlees, vleeswaren en gevogelte",23,1646,49,Varkenslappen bereid,,N,100,g,1,N,Per 100g. bereid met margarine,204,854,,29.8,0.0,29.8,9.2,8.5,3.1,3.7,1.2,1.0,,0.0,0.0,0.0,0.0,,,0.1,,0.0,1.5,0.0,,0.2,20.7,1.9,,,0.3,12.5,39.7,2.8,1.1,0.0,,0.6,0.9,0.0,0.0,0.0,,,0.2,0.0,,,,,,11.9,0.0,,,0.0,,,,1.1,,0.0,,,,,,,,,,,,0.2,,,,,,0.1,0.1,1.0,0.09,0.00,0.00,36.0,0.4,0.0,,,,,,0.4,0.0,0.0,0.0,,,0.0,60.4,0.0,9,210,1.3,0.5,0.8,60,312,24,3.80,20,0.07,7.0,15,15,,0.32,0.28,0.238,0.74,0.2,0.5,0,3.0,,6.6,0.5,0.0,0.5,0.1,,,,,,,15,3.0,,,,,,"Meat, meat products and poultry",Pork steak/chop prepared
"Vlees, vleeswaren en gevogelte",23,1647,53,Varkensribkarbonade bereid,,N,100,g,1,N,Per 100g. bereid met vloeibaar bak- en braadvet,177,743,,28.3,0.0,28.3,7.0,6.5,2.3,2.8,1.2,1.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,0.0,21.4,2.0,0.0,0.0,0.2,11.6,40.4,0.1,0.5,0.0,0.0,0.2,0.7,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,17.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.03,0.00,0.00,42.4,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,63.6,0.0,14,256,0.5,0.2,0.3,59,487,30,2.21,16,0.06,0.8,16,16,,0.71,0.15,0.510,0.37,0.1,1.1,0,0.8,,8.5,1.1,0.0,0.0,0.1,0.2,,,,,,16,0.8,,,,,0.0,"Meat, meat products and poultry",Pork rib chop prepared
Preparaten,17,1649,61,Nutrilon Pepti 2 per 100 ml,Nutricia,N,100,ml,1,N,Per 100ml,71,298,0.3,1.8,0.0,1.8,3.8,3.6,1.6,1.5,0.5,0.4,,0.0,0.1,1.1,0.9,,,6.9,,,3.1,,,,19.5,0.3,,,,3.2,39.9,,3.6,,,0.4,0.7,,,,,,0.3,0.2,,,,,,19.3,,,,,,,,0.3,0.3,,,,,,,,,,,,,,,,,,,,0.1,0.4,0.08,,,0.0,7.1,3.7,0.3,0.0,3.2,0.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.8,86.8,0.0,88,51,1.2,0.0,1.2,26,84,8,0.80,1,0.05,11.0,60,65,28,0.04,0.14,0.040,0.20,1.8,0.9,8,sp,12.0,0.8,0.8,,,,,,,,,,63,20.4,,,,,,Foods for specific dietetic use,Mwmf Nutrilon Pepti 2 per 100 ml
Kaas,11,1650,28,Kaas geiten- verse,,N,100,g,1,N,Per 100g,207,859,,13.4,0.0,13.4,16.6,15.6,10.7,3.7,0.7,0.4,,2.0,2.3,2.6,8.4,0.0,,4.6,0.0,,10.1,0.0,,1.4,26.8,1.4,,,0.6,8.9,21.9,,0.9,,,0.3,0.0,,,0.0,0.0,,0.3,0.3,,,0.0,0.0,0.0,2.9,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.9,,,,,,,,0.5,0.1,0.4,0.13,0.00,0.00,50.0,1.0,1.0,,,1.0,,,0.0,0.0,0.0,0.0,,,0.0,65.2,0.0,101,,0.6,0.0,0.6,399,141,11,0.50,,,5.0,125,134,54,0.01,0.30,,0.29,0.5,,0,22.0,,,,,,,,,,,,,129,22.0,1.8,1.8,,1.5,,Cheese,Cheese goat fresh
"Suiker, snoep, zoet beleg en zoete sauzen",20,1651,32,Stroop gerstemout-,,N,100,g,1,N,Per 100g,283,1204,,4.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,66.4,53.3,,,,,,13.1,0.0,0.0,0.0,,,0.0,24.2,0.0,22,,0.6,0.0,0.6,48,415,59,0.10,,,sp,0,0,,0.31,0.21,,0.00,0.0,,,sp,,,,,,,,,,,,,0,sp,,,,1.3,,"Sugar, confectionary, sweet prod.",Syrup barley malt
"Suiker, snoep, zoet beleg en zoete sauzen",20,1652,36,Stroop maismout-,,N,100,g,1,N,Per 100g,287,1219,,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,69.4,53.8,,,,,,15.6,0.0,0.0,0.0,,,0.0,22.7,0.0,10,,0.5,0.0,0.5,50,191,28,0.10,,,sp,0,0,,0.17,0.08,,0.00,0.0,,,sp,,,,,,,,,,,,,0,sp,,,,0.7,,"Sugar, confectionary, sweet prod.",Syrup corn
"Suiker, snoep, zoet beleg en zoete sauzen",20,1653,40,Stroop rijstmout-,,N,100,g,1,N,Per 100g,292,1239,,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,72.6,44.5,,,,,,28.1,0.0,0.0,0.0,,,0.0,16.4,0.0,20,,1.0,0.0,1.0,14,31,9,0.20,,,sp,0,0,,0.02,0.00,,0.00,0.0,,,sp,,,,,,,,,,,,,0,sp,,,,0.2,,"Sugar, confectionary, sweet prod.",Syrup rice malt
Alcoholische en niet-alcoholische dranken,2,1655,48,Diksap geconcentreerd,,N,100,g,1,N,"Per 100g. gem van Covelt, AH biologisch, C1000, Kruidvat en Markant",280,1188,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.00,0.00,0.00,0.0,69.5,69.5,,,,,,0.0,0.0,,,,,0.4,29.0,0.0,48,,,,,8,661,31,,,,,0,0,,,,,0.00,0.0,,0,1.0,,,,,,,,,,,,,0,1.0,,,,1.5,,Alc. and non alc. drinks,Fruit juice concentrated
Alcoholische en niet-alcoholische dranken,2,1656,52,Sap wortel-,,N,100,g,1,N,Per 100g,29,122,,0.4,0.4,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,1.8,1.8,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.00,0.00,0.0,6.4,6.4,,,,,,0.0,0.0,,,,,0.0,90.9,0.0,17,24,0.5,0.0,0.5,37,258,8,0.10,,0.05,,0,2580,15450,0.09,0.06,0.217,0.00,0.0,,0,12.0,,0.4,,,,,,,,,,,1282,12.0,,,,0.5,,Alc. and non alc. drinks,Juice carrot
Alcoholische en niet-alcoholische dranken,2,1657,56,Sap zuurkool-,,N,100,g,1,N,Per 100g,7,31,,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,1.1,0.7,,,,,,0.4,0.0,,,,,0.0,95.8,0.0,35,,1.1,0.0,1.1,279,176,9,0.10,,,,0,0,,,,,0.00,0.0,,16,5.0,,,,,,,,,,,,,0,5.0,,,,1.4,,Alc. and non alc. drinks,Juice sauerkraut
"Vlees, vleeswaren en gevogelte",23,1658,60,Vleeswaren Na- <10 g vet excl leverprod,,N,100,g,1,N,Per 100g,155,652,,23.9,0.0,23.9,6.1,5.6,2.2,2.5,0.6,0.5,,0.0,0.0,0.0,0.1,,,0.7,,0.0,2.0,0.0,0.0,0.2,23.5,3.4,0.1,,0.4,12.2,41.2,0.8,1.1,0.0,,0.1,0.5,0.3,0.0,0.2,0.0,,0.1,0.0,,0.0,0.0,,0.0,9.6,0.0,0.0,,0.0,0.0,0.0,,2.6,,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.1,,,0.0,0.0,0.0,0.1,0.1,0.6,0.06,0.00,0.00,34.4,1.3,1.1,,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,4,227,0.7,0.7,0.0,66,380,17,2.01,9,0.05,3.3,3,3,,0.35,0.15,0.288,1.05,0.2,0.3,0,,,3.3,0.3,0.0,0.1,0.0,,,,,,,3,,,,,,,"Meat, meat products and poultry",Processed meat prod low sodium <10 g fat
"Vlees, vleeswaren en gevogelte",23,1659,64,Vleeswaren Na- 10-20 g vet excl leverprod,,N,100,g,1,N,Per 100g,212,883,,20.5,0.0,20.5,13.6,12.5,1.6,1.8,0.5,0.4,,0.0,0.0,0.0,0.0,,,0.1,,0.0,0.5,0.0,0.0,0.0,7.7,1.0,,,0.2,3.8,13.5,0.1,0.4,0.0,,0.1,0.3,0.1,0.0,0.1,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.4,0.0,,,0.0,0.0,,,0.3,,0.0,0.0,,,,0.0,,,,,0.0,,0.1,,,,,,0.0,0.0,0.5,0.04,0.00,0.00,86.5,1.8,0.1,,,,,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,10,191,0.9,0.0,0.9,68,332,21,4.00,7,0.17,7.0,7,7,,0.28,0.16,0.220,1.64,0.2,,0,,,2.6,,,,,,,,,,,7,,,,,,,"Meat, meat products and poultry",Processed meat prod l sodium 10 20 g fat
"Vlees, vleeswaren en gevogelte",23,1660,31,Vleeswaren Na- 20-30 g vet,,N,100,g,1,N,Per 100g,286,1187,,16.8,0.0,16.8,23.4,21.5,8.2,10.1,2.5,2.1,,0.0,0.0,0.0,0.0,,0.0,0.1,,0.0,2.0,0.0,0.0,0.1,22.6,2.6,0.1,,0.5,12.6,43.2,0.6,1.1,0.0,,0.2,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,9.7,0.0,0.0,,0.0,0.0,0.0,,1.4,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.2,,,,,,0.1,0.3,2.2,0.24,0.00,0.00,34.5,2.0,0.2,,,,,,1.8,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,23,186,1.7,0.0,1.7,62,282,12,1.93,12,0.22,5.3,1413,1414,3,0.19,0.29,0.145,2.89,0.5,0.2,1,,,3.8,0.1,0.2,0.1,0.1,,0,,,0,,1413,,,,,,,"Meat, meat products and poultry",Processed meat prod l sodium 20 30 g fat
"Vlees, vleeswaren en gevogelte",23,1661,35,Vleeswaren Na- gem,,N,100,g,1,N,Per 100g,189,791,,22.0,0.0,22.0,10.6,9.7,3.1,3.8,1.0,0.8,,0.0,0.0,0.0,0.1,,0.0,0.2,,0.0,1.6,0.0,0.0,0.1,19.2,2.3,0.1,,0.4,10.5,35.9,0.5,0.9,0.0,,0.2,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,8.2,0.0,0.0,,0.0,0.0,0.0,,1.3,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,,,0.0,0.0,0.0,0.1,0.1,0.8,0.09,0.00,0.00,45.3,1.5,0.7,,,,,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,9,212,1.1,0.2,0.8,66,353,17,2.41,3,0.11,4.3,264,264,0,0.31,0.18,0.250,6.30,0.2,,0,,,3.3,,,,,,0,,,0,,264,,,,,,,"Meat, meat products and poultry",Processed meat prod low sodium average
"Vlees, vleeswaren en gevogelte",23,1663,43,Rundvlees <5 g vet rauw gem,,N,100,g,1,N,Per 100g,109,459,3.0,22.6,0.0,22.6,2.0,1.9,0.8,0.8,0.1,0.1,,0.0,0.0,0.1,0.2,,,0.5,,,2.4,0.3,0.1,0.4,24.2,3.3,0.4,,0.9,13.4,41.7,2.0,0.4,,0.0,0.1,0.1,0.4,0.0,0.3,0.1,0.0,0.2,0.0,,0.0,0.0,0.1,0.0,4.0,0.1,0.0,,0.0,0.0,0.0,,3.9,0.0,0.2,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.00,0.00,33.5,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,74.1,0.0,5,227,2.2,1.8,0.4,63,423,27,4.13,10,0.08,4.2,3,7,27,0.05,0.16,0.474,1.74,0.1,0.2,0,10.2,,5.0,0.2,0.0,0.0,0.0,0.3,0,,,0,,5,10.2,,,,0.0,,"Meat, meat products and poultry",Beef <5% fat raw average
"Vlees, vleeswaren en gevogelte",23,1664,47,Rundvlees >5 g vet rauw gem,,N,100,g,1,N,Per 100g,212,883,3.0,18.6,0.0,18.6,14.8,14.1,6.2,6.6,0.5,0.4,,0.0,0.0,0.0,0.2,,,0.2,,,3.2,0.9,0.2,0.4,25.0,4.9,0.5,,1.0,13.9,40.6,2.0,0.5,,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,,0.0,0.0,0.1,0.0,2.6,0.0,0.0,,0.0,0.0,0.0,,2.8,0.0,0.3,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.4,0.1,0.4,0.08,0.00,0.00,49.9,1.0,0.5,,,,,,0.5,0.0,0.0,0.0,,,0.3,65.3,0.0,10,166,2.0,1.6,0.4,327,317,20,4.32,7,0.07,2.6,14,17,17,0.05,0.13,0.254,1.80,0.1,0.6,11,7.6,,3.3,0.6,0.0,0.1,0.0,0.5,0,,,0,,16,7.6,,,,0.4,,"Meat, meat products and poultry",Beef >5% fat raw
"Vlees, vleeswaren en gevogelte",23,1665,51,Rundvlees <10 g vet bereid gem,,N,100,g,1,N,Per 100g,161,679,2.1,29.7,0.0,29.7,4.7,4.3,1.5,1.8,0.8,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,2.0,0.4,0.1,0.3,19.7,2.6,0.2,0.0,0.7,11.0,38.0,1.4,0.8,0.0,0.0,0.2,0.8,0.1,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,15.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.03,0.00,0.00,48.3,0.1,0.1,,,,,,0.0,0.0,0.0,0.0,,,0.1,64.3,0.0,9,252,2.9,1.9,1.0,72,504,30,6.45,14,0.11,3.2,19,19,1,0.04,0.20,0.358,2.11,0.1,1.0,2,10.0,,5.1,1.0,0.0,0.2,0.1,0.4,,,,,,19,10.0,,,,0.1,0.0,"Meat, meat products and poultry",Beef <10% fat prepared
"Vlees, vleeswaren en gevogelte",23,1666,55,Rundvlees >10 g vet bereid gem,,N,100,g,1,N,Per 100g,277,1153,0.1,25.3,0.3,25.0,18.5,17.6,6.2,7.4,3.1,2.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,2.3,0.7,0.1,0.3,19.8,3.5,0.4,0.0,0.7,11.4,37.4,1.5,1.1,0.0,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,16.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2.9,0.19,0.00,0.00,72.7,2.1,0.4,0.0,0.0,0.0,0.1,0.0,1.7,0.0,0.0,0.0,,,0.2,52.5,0.0,19,220,2.8,1.6,1.1,482,418,27,5.84,10,0.10,5.6,66,68,11,0.07,0.16,0.187,2.31,0.5,2.5,7,12.6,,4.3,2.4,0.1,0.3,0.5,0.6,0,5,2,0,0,67,12.6,0.0,0.0,0.0,0.1,0.0,"Meat, meat products and poultry",Beef >10% fat prepared
"Vlees, vleeswaren en gevogelte",23,1667,59,Varkensvlees <5 g vet rauw gem,,N,100,g,1,N,Per 100g,124,522,3.4,22.0,0.2,21.8,2.8,2.5,1.0,1.2,0.3,0.2,,0.0,0.0,0.1,0.2,,0.0,0.4,0.0,0.0,1.7,0.1,0.0,0.1,24.8,2.7,0.0,,0.4,12.9,42.1,0.2,0.4,0.0,0.0,0.2,0.7,0.6,0.0,0.5,0.0,0.0,0.1,0.0,,0.0,0.0,0.1,0.0,8.7,0.1,0.1,,0.0,0.0,0.0,,2.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.00,0.00,32.4,2.4,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,,,0.3,72.2,0.0,6,236,0.7,0.4,0.3,165,421,29,1.80,12,0.07,1.3,1,1,0,0.79,0.17,0.525,0.37,0.1,0.4,0,3.7,,7.0,0.4,0.0,0.0,0.0,0.2,0,7,4,0,0,1,3.7,,,,0.0,,"Meat, meat products and poultry",Pork <5% fat raw
"Vlees, vleeswaren en gevogelte",23,1668,63,Varkensvlees 5-14 g vet rauw gem,,N,100,g,1,N,Per 100g,170,711,3.2,20.2,0.0,20.2,9.8,9.1,3.7,4.1,1.1,1.0,,0.0,0.0,0.0,0.2,,,0.3,,,1.6,0.0,0.0,0.1,24.4,2.3,0.0,,0.3,13.3,41.6,0.2,0.1,,0.0,0.2,1.0,0.4,0.0,0.5,0.0,0.0,0.1,0.0,,0.0,0.0,0.1,0.0,11.1,0.0,0.1,,,0.0,0.0,,1.8,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.1,0.01,0.00,0.00,43.5,0.1,0.1,,,,,,0.0,0.0,0.0,0.0,,,0.1,70.3,0.0,11,208,0.9,0.6,0.3,123,385,25,2.65,12,0.07,1.5,6,6,0,0.62,0.17,0.456,0.57,0.1,0.7,1,2.3,,5.1,0.7,0.0,0.1,0.0,0.2,0,,,0,,6,2.3,,,,,,"Meat, meat products and poultry",Pork 5 14% fat raw
"Vlees, vleeswaren en gevogelte",23,1669,67,Varkensvlees >15 g vet rauw gem,,N,100,g,1,N,Per 100g,278,1154,2.6,16.4,0.0,16.4,23.3,22.2,8.8,10.2,2.8,2.4,,0.0,0.0,0.0,0.2,,,0.2,,,1.8,0.1,0.0,0.1,24.5,2.6,0.0,,0.3,12.5,42.5,0.2,0.5,,0.0,0.2,0.8,0.4,0.1,0.3,0.0,0.0,0.1,0.0,,0.0,0.0,0.1,0.0,11.0,0.0,0.1,,,0.0,0.0,,1.3,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,2.6,0.12,0.00,0.01,50.1,0.6,0.4,,,,,,0.3,0.0,0.0,0.0,,,0.2,58.1,0.0,9,165,0.7,0.4,0.3,438,309,19,2.01,10,0.06,3.5,15,15,0,0.43,0.12,0.351,0.62,0.5,0.8,11,4.4,,4.0,0.8,0.0,0.0,0.0,0.3,0,,,0,,15,4.4,,,,,,"Meat, meat products and poultry",Pork >15% fat raw
"Vlees, vleeswaren en gevogelte",23,1670,34,Varkensvlees <10 g vet bereid gem,,N,100,g,1,N,Per 100g,159,669,0.8,29.0,0.0,29.0,4.7,4.4,1.5,1.8,1.0,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,1.2,0.0,0.0,0.1,19.8,1.9,0.0,0.0,0.3,10.7,38.7,0.2,0.6,0.0,0.0,0.2,0.9,0.4,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,20.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.03,0.00,0.00,49.5,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.1,65.2,0.0,9,274,0.8,0.3,0.5,68,516,31,2.32,16,0.07,1.1,14,14,0,0.81,0.19,0.487,0.46,0.2,1.0,0,2.0,,8.6,1.0,0.0,0.1,0.1,0.2,,,,,,14,2.0,,,,,0.0,"Meat, meat products and poultry",Pork <10% fat prepared
"Vlees, vleeswaren en gevogelte",23,1671,38,Varkensvlees 10-19 g vet bereid gem,,N,100,g,1,N,Per 100g,269,1123,2.1,28.9,0.0,28.9,16.8,15.7,5.3,6.7,3.4,3.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.3,0.0,0.0,0.1,20.6,1.9,0.0,0.0,0.2,11.0,39.7,0.1,1.0,0.0,0.0,0.2,0.8,0.4,0.1,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,19.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.2,0.16,0.00,0.01,75.2,0.6,0.2,,,,,,0.4,0.0,0.0,0.0,,,0.0,52.0,0.0,19,282,1.5,0.6,0.9,433,518,31,4.39,18,0.12,2.2,39,40,6,0.56,0.25,0.312,0.86,0.6,2.3,7,5.6,,6.2,2.2,0.1,0.5,0.3,0.4,,,,,,40,5.6,,,,,0.0,"Meat, meat products and poultry",Pork 10 19% fat prepared
"Vlees, vleeswaren en gevogelte",23,1672,42,Varkensvlees >19 g vet bereid gem,,N,100,g,1,N,Per 100g,378,1569,2.3,23.1,0.0,23.0,31.4,29.8,11.7,13.8,3.9,3.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.6,0.0,0.0,0.1,24.3,2.5,0.0,0.0,0.3,12.3,42.8,0.1,0.4,0.0,0.0,0.2,0.8,0.4,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,11.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.7,0.13,0.00,0.01,70.4,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,,0.3,42.6,0.0,14,239,1.0,0.4,0.6,536,401,24,2.65,14,0.08,3.9,24,25,4,0.45,0.17,0.223,0.87,0.6,1.1,8,4.0,,6.5,1.1,0.1,0.1,0.0,0.4,0,0,0,0,0,24,4.0,,,,0.8,0.0,"Meat, meat products and poultry",Pork >19% fat prepared
